timestamp,type,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,gps_x,gps_y,gps_z,vo_dt,vo_0,vo_1,vo_2,vo_3,vo_4,vo_5,vo_6,vo_7,vo_8,vo_9,vo_10,vo_11,lat_vel,upward_vel
1317375628.363778,OXTS_IMU,0.7501439163997495,1.3439811091911924,9.562264650986982,0.04725729067297621,7.30041620621149e-05,0.5454802640872606,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375628.363778,KITTI_VO,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10003113746643066,0.9983388911658128,-0.057614728854208784,-2.0165600820046253e-05,0.9332958439611017,0.057613170781955485,0.998314113947482,-0.007046520207578381,0.1413732154039401,0.0004261150166233565,0.00703365261488419,0.9999751727686912,-0.019408538621733196,nan,nan
1317375628.463954,OXTS_IMU,1.0461377814917285,1.5348053594230242,10.13400182041605,0.04741644741142233,-0.002036531030686129,0.5556651734240202,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375628.463954,KITTI_VO,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10017585754394531,0.9981006737337521,-0.061603401265192696,-0.0002547851378637551,0.9489562926052899,0.061600569538111015,0.9980807605230692,-0.006337699590231978,0.011536360262509593,0.0006447200810000819,0.0063099666787836284,0.9999798841256912,0.011419559719051897,nan,nan
1317375628.573779,OXTS_IMU,1.048800094887684,1.6976950071218277,10.181486034998466,0.026831953013404086,0.017692626395572078,0.5552084959867669,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375628.573779,KITTI_VO,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10982513427734375,0.9983286007812097,-0.05778686298805044,0.0008260325760416151,0.9351523404093094,0.05778878533451662,0.9983256748875976,-0.0025108072464476586,0.1299138215705935,-0.0006795579257292067,0.002554345946283176,0.9999965067503904,-0.01879473596122941,nan,nan
1317375628.673768,OXTS_IMU,0.5629155980181405,1.9779016634760784,9.385544586075358,0.019891685192380666,0.02358766577264265,0.5684574616061736,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375628.673768,KITTI_VO,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09998893737792969,0.9982351584231589,-0.05931727963497373,0.0028333353158310334,0.934923367693334,0.0593266852163397,0.998232986647201,-0.0033540786074350596,0.12187527233211248,-0.0026293742470530827,0.0035162512984304064,0.9999903611289495,0.02224303974053904,nan,nan
1317375628.773772,OXTS_IMU,1.491395596575549,2.000461835502559,10.061369510695684,0.012206469281705308,0.016313896697060515,0.5801607927023972,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375628.773772,KITTI_VO,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10000395774841309,0.9981730073432663,-0.0603908681260316,0.001894566517375747,0.9324170999874697,0.06039363767961993,0.998173611540795,-0.001432074921029835,0.1304991978698915,-0.0018046222555796404,0.0015438782769460785,0.9999971798796362,0.002050307981415811,nan,nan
1317375628.883735,OXTS_IMU,1.4514400959329576,2.0487807792192134,9.573405268626217,0.005457011451594073,0.02245928594533817,0.5808339537994587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375628.883735,KITTI_VO,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10996294021606445,0.9982000590907503,-0.05997106552918518,0.00033505057166076813,0.9351912137074478,0.05997060611767952,0.9981993222477793,0.0012808358581883257,0.09991283949319452,-0.0004112603909870436,-0.0012584368881516333,0.9999991235989049,-0.0852104539398405,nan,nan
1317375628.983836,OXTS_IMU,0.8330977265281765,2.1360867279038134,9.792818787677113,0.0043526728484268185,0.025143987380518974,0.5809327153352812,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375628.983836,KITTI_VO,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10010099411010742,0.9982198141367844,-0.05961747361140842,0.0017200154599548612,0.9321374077568461,0.059617127793547615,0.9982212838105371,0.0002601607444705358,0.1283056974091079,-0.0017324663618099034,-0.0001571550225602027,0.9999984869248638,-0.0514189606417047,nan,nan
1317375629.093943,OXTS_IMU,1.731120304224719,2.285969407543205,9.496552116945754,-0.004649422471834605,0.0221501798946864,0.5751452073578269,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375629.093943,KITTI_VO,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1101071834564209,0.9982328329601091,-0.05937862127724728,0.00232152862639497,0.9305661020634082,0.05938077238831849,0.9982350330461999,-0.0008623943552364565,0.14319546370544511,-0.0022662236711058653,0.0009987245742377746,0.9999969333781868,0.013572229260467139,nan,nan
1317375629.193756,OXTS_IMU,1.188307048329399,2.2807533393979393,9.77700640506592,0.012098712467947702,0.03847453245545654,0.5619172204025464,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375629.193756,KITTI_VO,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09981298446655273,0.9983422574591461,-0.05751281012793159,0.002238897311481342,0.9364308855952079,0.057514760340571625,0.9983443279017756,-0.0008101135551235843,0.12291905364084388,-0.002188598769934346,0.0009375402910047913,0.999997165516166,-0.01692585218344969,nan,nan
1317375629.293896,OXTS_IMU,2.1242197729888965,2.130719730885687,9.443540904650826,0.027918654144564268,0.03250720801695138,0.5431967674415188,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375629.293896,KITTI_VO,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10013985633850098,0.9984628623053144,-0.05532868312950611,0.00326320581415651,0.9366162313915474,0.05534169906964063,0.9984593062461348,-0.004038693183825271,0.13306549460459682,-0.0030347229746920342,0.004213076120740293,0.9999865201221741,0.01883171855187432,nan,nan
1317375629.403975,OXTS_IMU,1.4430108340401588,2.488432917699367,9.626967011015596,0.01245941254177019,0.012300152828496051,0.506672665987514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375629.403975,KITTI_VO,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11007905006408691,0.9986314656001852,-0.05228926760798778,0.0010136938669068453,0.9505296701536305,0.05229234120839409,0.9986264538413651,-0.003273770990084301,0.0696967498656541,-0.0008411185131653914,0.0033222988698074925,0.9999941274045198,0.006354231577233943,nan,nan
1317375629.503876,OXTS_IMU,2.0443466710157363,2.649026998666658,9.314643046010364,-0.024706419375853148,0.009248633570291988,0.469503747275488,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375629.503876,KITTI_VO,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09990096092224121,0.9988252499551031,-0.04845479588004717,0.0005020770869685992,0.9545823001029428,0.04845410009878048,0.9988245156959144,0.0013370711576692782,0.06317170014857865,-0.0005662744785870153,-0.0013111724140555153,0.9999989800775907,-0.02088842358559001,nan,nan
1317375629.613752,OXTS_IMU,1.419393970070873,1.9975773973440887,9.117396552903479,-0.025866540231033127,-0.0004641495595371879,0.41695799180432463,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375629.613752,KITTI_VO,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10987591743469238,0.999095872735227,-0.04251130193891789,-0.00047508905000000565,0.9523511856162201,0.042512328729149375,0.9990930936562022,0.0023859368074573514,0.11576955898808339,0.00037322894799393164,-0.002403976305220599,0.9999970407953308,-0.03558858529735681,nan,nan
1317375629.713736,OXTS_IMU,1.2730781461251577,1.4850395123344184,10.05187772937592,-0.01941172188854981,-0.012572497718380739,0.37424042086656994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375629.713736,KITTI_VO,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09998416900634766,0.9993018997383353,-0.03730733140130837,-0.001968687530678064,0.9673721256160395,0.03731385219173887,0.9992978745247996,0.0033815480613881414,0.038443741454706304,0.0018411489350973974,-0.0034526461386432516,0.9999923446783243,-0.028031150961287388,nan,nan
1317375629.813882,OXTS_IMU,1.9267875680746598,1.425850533060445,10.432681651260504,-0.0018010550111532278,-0.021628734702502206,0.34083409428569966,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375629.813882,KITTI_VO,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10014605522155762,0.9994004332540943,-0.034503065472771384,-0.002883065065296712,0.9650450742037431,0.0345009467805716,0.9994043575433206,-0.0007843441301243221,0.08826330786480097,0.0029084103982064346,0.000684405411441041,0.9999955363687784,-0.019557321707431824,nan,nan
1317375629.923812,OXTS_IMU,1.0902349996978131,1.592193059018341,9.48187278578866,-0.0009055379545612455,-0.021793698361790532,0.3069950883378438,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375629.923812,KITTI_VO,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10992980003356934,0.9994992866714025,-0.031554341018601065,-0.0023450259744428317,0.9735171024820406,0.03155029349119599,0.9995006395766339,-0.0017466569096400964,0.02606463781838886,0.0023989698444748437,0.0016717959587090002,0.9999957250196302,0.013694884804618834,nan,nan
1317375630.023773,OXTS_IMU,1.2488198382963123,1.5533679641857405,9.593282132427142,-0.010498291897955666,-0.015556429036975994,0.26471078401016346,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375630.023773,KITTI_VO,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0999610424041748,0.9997044235933071,-0.02428384758301899,-0.0011661757078853003,0.9654458955744969,0.024286992796150392,0.9997012239448947,0.002757724974076918,0.14658171970095668,0.0010988592298523349,-0.002785232308744646,0.9999955174875049,-0.011115193700047793,nan,nan
1317375630.133784,OXTS_IMU,1.8964644455898494,1.6449724451430312,9.377419779943908,-0.006568105801154891,-0.021578595982192323,0.20744792680006424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375630.133784,KITTI_VO,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11001110076904297,0.9997806610359853,-0.020834736643304208,-0.0021315209107784444,0.981595481232417,0.02083741149899783,0.9997821111113309,0.0012380454159683606,0.03877239953733158,0.002105262362940369,-0.0012821890036051895,0.9999969619329553,-0.027348163061533676,nan,nan
1317375630.233719,OXTS_IMU,1.370512224097707,0.8068797062088294,9.879065908865568,0.0016231092635180095,-0.013956120964667775,0.16542582936931444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375630.233719,KITTI_VO,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09993505477905273,0.9998637001922225,-0.016496170934165437,-0.0006762096375995448,0.9865775718155134,0.01649516703499367,0.9998628649052068,-0.0014700226712519584,0.006895862812899445,0.0007003667322996363,0.0014586679759314566,0.9999986908884014,-0.009757561194143644,nan,nan
1317375630.333711,OXTS_IMU,1.6106131499390337,1.0472040424448565,10.132617710121549,0.0050271905316221,-0.0008709811795646338,0.13365145105404763,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375630.333711,KITTI_VO,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0999917984008789,0.9999037943913816,-0.013848570178819061,0.0007867528425216494,0.9886807640577491,0.013848833185067674,0.999904047385753,-0.00032547123439998475,-0.013499803026065571,-0.0007821701291838802,0.000336335528852178,0.9999996375416661,0.009284480586121607,nan,nan
